DDInter1164	DDInter1855	2
DDInter1164	DDInter1857	2
DDInter1164	DDInter1859	2
DDInter1164	DDInter1866	2
DDInter1164	DDInter1867	2
DDInter1164	DDInter1874	2
DDInter1164	DDInter1880	2
DDInter1886	DDInter1164	2
DDInter1164	DDInter1887	2
DDInter1164	DDInter1910	2
DDInter1164	DDInter1916	2
DDInter1164	DDInter1917	2
DDInter1164	DDInter1928	2
DDInter1164	DDInter1947	2
DDInter1164	DDInter1951	2
DDInter1967	DDInter1164	2
DDInter1164	DDInter1971	3
DDInter1898	DDInter1472	1
DDInter1472	DDInter1588	2
DDInter1589	DDInter1472	2
DDInter1590	DDInter1472	2
DDInter1472	DDInter1592	2
DDInter1472	DDInter1601	2
DDInter1606	DDInter1472	2
DDInter1472	DDInter1627	2
DDInter1472	DDInter1658	2
DDInter1665	DDInter1472	2
DDInter1678	DDInter1472	2
DDInter1472	DDInter1705	2
DDInter1472	DDInter1711	2
DDInter1717	DDInter1472	2
DDInter1735	DDInter1472	2
DDInter1472	DDInter1763	2
DDInter1769	DDInter1472	2
DDInter1472	DDInter1771	3
DDInter1472	DDInter1773	2
DDInter1793	DDInter1472	2
DDInter1814	DDInter1472	2
DDInter1796	DDInter1472	2
DDInter1817	DDInter1472	2
DDInter1834	DDInter1472	2
DDInter1837	DDInter1472	2
DDInter1472	DDInter1840	2
DDInter1857	DDInter1472	2
DDInter1866	DDInter1472	2
DDInter1867	DDInter1472	2
DDInter1874	DDInter1472	2
DDInter1472	DDInter1880	2
DDInter1881	DDInter1472	2
DDInter1472	DDInter1925	2
DDInter1472	DDInter1935	2
DDInter1946	DDInter1472	2
DDInter1472	DDInter1947	2
DDInter1967	DDInter1472	2
DDInter1621	DDInter679	2
DDInter679	DDInter1646	2
DDInter679	DDInter1660	2
DDInter679	DDInter1679	2
DDInter679	DDInter1713	2
DDInter679	DDInter1725	2
DDInter679	DDInter1811	2
DDInter679	DDInter1826	2
DDInter679	DDInter1828	2
DDInter1855	DDInter679	2
DDInter1857	DDInter679	2
DDInter1881	DDInter679	2
DDInter1916	DDInter679	2
DDInter52	DDInter1588	2
DDInter1607	DDInter52	2
DDInter1613	DDInter52	2
DDInter52	DDInter1626	2
DDInter1734	DDInter52	2
DDInter52	DDInter1758	2
DDInter52	DDInter1771	2
DDInter1792	DDInter52	2
DDInter1804	DDInter52	2
DDInter52	DDInter1882	2
DDInter52	DDInter1925	2
DDInter1946	DDInter52	2
DDInter1962	DDInter52	2
DDInter1593	DDInter53	2
DDInter1615	DDInter53	2
DDInter1621	DDInter53	2
DDInter1622	DDInter53	2
DDInter1646	DDInter53	2
DDInter53	DDInter1660	2
DDInter1675	DDInter53	2
DDInter1679	DDInter53	2
DDInter1725	DDInter53	2
DDInter1826	DDInter53	2
DDInter1828	DDInter53	2
DDInter1881	DDInter53	2
DDInter54	DDInter1665	2
DDInter1881	DDInter54	2
DDInter1639	DDInter55	2
DDInter1730	DDInter518	3
DDInter1730	DDInter581	3
DDInter717	DDInter1730	3
DDInter1730	DDInter840	3
DDInter1730	DDInter1093	3
DDInter1244	DDInter1730	2
DDInter1245	DDInter1730	2
DDInter1730	DDInter1342	3
DDInter1382	DDInter1730	3
DDInter1197	DDInter1780	2
DDInter56	DDInter1665	2
DDInter59	DDInter1926	2
DDInter1621	DDInter692	2
DDInter1312	DDInter1622	1
DDInter692	DDInter1646	2
DDInter1312	DDInter1660	2
DDInter1312	DDInter1679	2
DDInter1881	DDInter692	2
DDInter1647	DDInter60	2
DDInter1886	DDInter60	2
DDInter85	DDInter1782	2
DDInter85	DDInter1605	2
